estimate	se	df	Tval	pval	protein	taxonomy	qval	signif
2.59202215513112	0.305170071612962	52.0147280972638	8.49369710938922	2.12447562611435e-11	P00561	Escherichia coli (strain K12)	2.31212824773135e-10	TRUE
2.97637471605435	0.301141236105642	32.9945289992029	9.8836504576551	2.17237384165963e-11	P60390	Escherichia coli (strain K12)	2.35800261172737e-10	TRUE
1.92255618869213	0.22114887997416	47.5086412872363	8.6934927679343	2.19267555640788e-11	P37759	Escherichia coli (strain K12)	2.37375931607956e-10	TRUE
2.49433257267585	0.310614137327627	66.5848237174614	8.03032532303866	2.20795189517284e-11	P02919-2;P02919	Escherichia coli (strain K12)	2.38400700681425e-10	TRUE
2.02342986758951	0.281428794939789	161.816249782851	7.18984661119138	2.26862317061619e-11	P0AG67	Escherichia coli (strain K12)	2.44308684226725e-10	TRUE
2.01495890487782	0.243691198786615	57.5901025024499	8.26849272731509	2.28989462404538e-11	P23865	Escherichia coli (strain K12)	2.45953864985817e-10	TRUE
2.27861621638927	0.254945358025914	42.8165321005573	8.93766505118191	2.41710105546612e-11	P30178	Escherichia coli (strain K12)	2.58939050406723e-10	TRUE
1.60014651322767	0.18846285379886	50.3701873665726	8.49051407730167	2.76246619840008e-11	P08622	Escherichia coli (strain K12)	2.95166635730091e-10	TRUE
2.51535477122734	0.234825103770076	27.282935489939	10.7116093247432	2.81363812315039e-11	P77529	Escherichia coli (strain K12)	2.9985343426717e-10	TRUE
1.92144157378256	0.194258471071046	32.1296901835371	9.89115976867664	2.83547291339147e-11	P62768	Escherichia coli (strain K12)	3.01129654505808e-10	TRUE
1.99646653971324	0.231311204537481	47.2396167248245	8.63108444619135	2.84029189114666e-11	P39325	Escherichia coli (strain K12)	3.01129654505808e-10	TRUE
2.09029913818738	0.208884163164245	31.2228683832463	10.0069775828041	2.91512974981399e-11	P76419	Escherichia coli (strain K12)	3.08267457821825e-10	TRUE
2.37019912049483	0.23940437982414	31.9369555648901	9.90039999366723	2.95655236719172e-11	P0AGG8	Escherichia coli (strain K12)	3.11844071017677e-10	TRUE
2.35435573851608	0.321174177996967	119.388772127039	7.33046396568755	2.98265068988855e-11	P0AES6	Escherichia coli (strain K12)	3.13790148220839e-10	TRUE
1.9431951707978	0.238478335294124	59.0323816808248	8.14830902103197	3.06099076383906e-11	P0AG84	Escherichia coli (strain K12)	3.21208314681116e-10	TRUE
2.28812667208907	0.249869483837554	38.6931724880919	9.15728738438758	3.13718523529484e-11	P36649	Escherichia coli (strain K12)	3.28364056643233e-10	TRUE
2.3460659436761	0.292784574496808	63.525765334799	8.01294244311932	3.20928333614012e-11	P21507	Escherichia coli (strain K12)	3.35055713185316e-10	TRUE
2.2230703800766	0.291439436550797	84.3912458451707	7.62789829127716	3.27405852947924e-11	P0A8N3	Escherichia coli (strain K12)	3.4095081589983e-10	TRUE
1.66017872185731	0.185645798767847	41.1452473170049	8.94272174687555	3.3962040403453e-11	P0AAT9	Escherichia coli (strain K12)	3.52775320950298e-10	TRUE
2.18980730167176	0.294709531662897	101.452983920493	7.43039184825744	3.5037665149018e-11	P0ABH7	Escherichia coli (strain K12)	3.63029141682881e-10	TRUE
2.43951272004817	0.269351307068958	39.3963101737546	9.05699232201467	3.56612885638321e-11	P0AF28	Escherichia coli (strain K12)	3.68559866441821e-10	TRUE
2.14524460522902	0.268487045991086	63.1337065649363	7.99012331231891	3.66238866770835e-11	Q46856	Escherichia coli (strain K12)	3.77557304110737e-10	TRUE
1.94104684896173	0.211311220955924	37.365853418178	9.18572539679093	4.01655236716738e-11	P0A9S5	Escherichia coli (strain K12)	4.13030435150069e-10	TRUE
2.22378269304529	0.186562543303169	22.178604063158	11.9197704623462	4.07001465179781e-11	P60546	Escherichia coli (strain K12)	4.16441227479468e-10	TRUE
2.33136341032552	0.276053306505481	48.9147024512864	8.44533774957422	4.07002028318954e-11	P0AEK2	Escherichia coli (strain K12)	4.16441227479468e-10	TRUE
2.40372768777826	0.207993626786175	23.2074970542414	11.55673721796	4.16445758409812e-11	P37387	Escherichia coli (strain K12)	4.25044016605836e-10	TRUE
2.30490896516929	0.280715369156667	54.3413800853649	8.21083994116093	4.31414980360883e-11	P60752	Escherichia coli (strain K12)	4.39229693404641e-10	TRUE
2.10171759121382	0.261449596322742	59.4401865614074	8.038710408332	4.47929006736626e-11	P63224	Escherichia coli (strain K12)	4.54914038277321e-10	TRUE
2.33335037685876	0.294955495861015	63.9443726954502	7.91085573790513	4.65454418695017e-11	P0AEK4	Escherichia coli (strain K12)	4.71545550593989e-10	TRUE
3.07180451274932	0.359123742363154	45.7594461736978	8.55361021951882	4.77601833199088e-11	P37773	Escherichia coli (strain K12)	4.82660177737896e-10	TRUE
2.72489074063774	0.308331471215917	40.9836350206689	8.83753685568336	4.85972523543995e-11	P69451	Escherichia coli (strain K12)	4.8991284130246e-10	TRUE
1.95318573489473	0.27269250479508	131.60026614133	7.16259413276685	5.04071141910909e-11	P0ABB0	Escherichia coli (strain K12)	5.06912719426583e-10	TRUE
1.96184430895918	0.243178491282842	57.3500511269052	8.06750752753602	5.09382746320562e-11	P22255	Escherichia coli (strain K12)	5.11001811284417e-10	TRUE
2.63283386889309	0.282869794193804	34.9834242362573	9.30758222664541	5.37980277855762e-11	P14900	Escherichia coli (strain K12)	5.3837392196151e-10	TRUE
2.11741740523055	0.274225881679122	70.0529535524889	7.72143530824049	5.92424220451055e-11	P31554	Escherichia coli (strain K12)	5.91415225428389e-10	TRUE
2.334308316539	0.296457842182181	62.952523735119	7.87399752813593	5.95479422496582e-11	P12758	Escherichia coli (strain K12)	5.93022347209582e-10	TRUE
2.17804475017233	0.241230918118098	37.5689336662425	9.02887891470874	5.98619994296786e-11	P04036	Escherichia coli (strain K12)	5.94706497966032e-10	TRUE
2.50038967970582	0.285502660192484	40.9401472213199	8.75785072552413	6.26962913573042e-11	P0A877	Escherichia coli (strain K12)	6.21359621833379e-10	TRUE
2.21560617067995	0.244736282368637	36.9006768051057	9.05303516600232	6.5861841603617e-11	P0AFU8	Escherichia coli (strain K12)	6.50557055687768e-10	TRUE
2.07815649212643	0.236233541341783	40.1375454231808	8.79704245350895	6.59594772522816e-11	P0ADR8	Escherichia coli (strain K12)	6.50557055687768e-10	TRUE
2.43863916986822	0.284181015721156	43.3888176537691	8.58128810497696	6.72265503716411e-11	P0A9Q1;A5PFK0	Escherichia coli (strain K12)	6.61464115527203e-10	TRUE
1.91720327357056	0.267346468495863	119.117045499144	7.17123096615818	6.80043458181124e-11	P0ACY3	Escherichia coli (strain K12)	6.67516341846209e-10	TRUE
2.12034044749034	0.241520849930128	40.179767694318	8.7791196830574	6.90256197049186e-11	P15078	Escherichia coli (strain K12)	6.75923908470838e-10	TRUE
2.35650387924929	0.303328917515701	65.7719670918679	7.76880720291798	7.00783425502382e-11	P0AB77	Escherichia coli (strain K12)	6.84598665437208e-10	TRUE
2.14223397700843	0.237064927879745	36.754788425087	9.03648631692628	7.15876907032654e-11	P0ACB2	Escherichia coli (strain K12)	6.9768241082066e-10	TRUE
2.12172199242115	0.288302005398676	92.4470973767467	7.3593729932164	7.40745258045951e-11	P36938	Escherichia coli (strain K12)	7.20208008000601e-10	TRUE
1.78354767814959	0.219414373838729	52.0586748632707	8.12867291666365	7.91200041303781e-11	P15877	Escherichia coli (strain K12)	7.67445335571966e-10	TRUE
3.00764545619148	0.225595671036969	18.1171496919915	13.3320175975301	8.32814554481864e-11	P0ACV6	Escherichia coli (strain K12)	8.05905216282804e-10	TRUE
2.1873264778568	0.287418183797691	71.3757637738447	7.610257809563	8.56677910730632e-11	P24182	Escherichia coli (strain K12)	8.27046933583007e-10	TRUE
2.39813954201875	0.311839680380839	66.8035447770342	7.69029630574911	8.85235278520166e-11	P37689	Escherichia coli (strain K12)	8.52610410274235e-10	TRUE
2.25063045995576	0.268342207819508	45.3804138357892	8.38716532238409	8.88343906076014e-11	P39177	Escherichia coli (strain K12)	8.53120387430524e-10	TRUE
1.90980801317707	0.253971978316341	76.3035057895871	7.5197587774753	8.91046629685831e-11	P19926	Escherichia coli (strain K12)	8.53120387430524e-10	TRUE
3.09140762784798	0.284340686053412	24.1001674466885	10.8721958533478	8.92002549860334e-11	P33218	Escherichia coli (strain K12)	8.53120387430524e-10	TRUE
2.22492345946292	0.292260633834131	69.2003585992013	7.6128058379756	1.0038634284156e-10	P06999	Escherichia coli (strain K12)	9.5787247599749e-10	TRUE
1.99252647044573	0.26560561585208	75.1090980341725	7.50182357422519	1.04497972742079e-10	P42620	Escherichia coli (strain K12)	9.94791605941419e-10	TRUE
1.96981549950631	0.274387573373578	104.188936916104	7.17895302359196	1.07548720146482e-10	P39180	Escherichia coli (strain K12)	1.02146388602087e-09	TRUE
2.03395549865563	0.268364619822311	69.7384906091649	7.57907469323767	1.10935058984791e-10	P0AGJ9	Escherichia coli (strain K12)	1.0511929492254e-09	TRUE
3.22668090760076	0.299670737989223	23.9975021659516	10.7674207006384	1.13926974079108e-10	P24251	Escherichia coli (strain K12)	1.07705616278013e-09	TRUE
2.10909921459847	0.300408344237114	127.627407029436	7.0207744060989	1.16587652354255e-10	P0ABB4	Escherichia coli (strain K12)	1.09967617841266e-09	TRUE
2.08005697308572	0.250185053343361	45.0767773832283	8.31407370379953	1.19302346793384e-10	P77499	Escherichia coli (strain K12)	1.12270075434233e-09	TRUE
2.92808668539012	0.342830205772109	40.8708379773803	8.54092386286557	1.24460032269469e-10	P0A749	Escherichia coli (strain K12)	1.168557236617e-09	TRUE
2.85622248192682	0.324091890186854	37.0186876636301	8.81300201705165	1.27177542180258e-10	P07024	Escherichia coli (strain K12)	1.19134578896255e-09	TRUE
1.8942015261037	0.241632430806176	56.3338061108028	7.8391858236245	1.36994533643031e-10	P0ADE6	Escherichia coli (strain K12)	1.28038398983452e-09	TRUE
2.24543777202442	0.263407759442062	40.5292727429828	8.52456957524941	1.40179310921974e-10	P0ABI8	Escherichia coli (strain K12)	1.30717207434741e-09	TRUE
2.04694918963556	0.285502182287408	98.2925595711208	7.1696446354128	1.41316808316983e-10	P68767	Escherichia coli (strain K12)	1.31479107601946e-09	TRUE
2.40309430966064	0.216112034929942	22.1894740923029	11.1196690662769	1.52850523831552e-10	P64467	Escherichia coli (strain K12)	1.41888167258112e-09	TRUE
2.51307838236338	0.253617216630862	27.2361064670332	9.908942364986	1.57604109071602e-10	P37051	Escherichia coli (strain K12)	1.45970577769928e-09	TRUE
3.6810366409673	0.295611970668364	18.7572107176309	12.452258386711	1.63491176887415e-10	P77570	Escherichia coli (strain K12)	1.51082049272312e-09	TRUE
2.19378373106959	0.293591562766653	70.411508543198	7.4722301635528	1.65666892547803e-10	P11875	Escherichia coli (strain K12)	1.52748597780593e-09	TRUE
2.43728138837779	0.273595197722624	34.7735354628796	8.90834856995096	1.68935174255054e-10	P76503	Escherichia coli (strain K12)	1.55412784746298e-09	TRUE
2.07489811191005	0.264673527993326	54.2647656899132	7.83946217682327	1.73678707815095e-10	P25714	Escherichia coli (strain K12)	1.5913009596609e-09	TRUE
2.66695646203225	0.279404998452155	29.225753013878	9.54512795693217	1.73751603687079e-10	P64604	Escherichia coli (strain K12)	1.5913009596609e-09	TRUE
2.10870743176739	0.269736589119586	54.195737465411	7.81765439627659	1.89938573833166e-10	P76418	Escherichia coli (strain K12)	1.73567476266699e-09	TRUE
3.06519624229694	0.295673476473213	24.464725639959	10.3668285666288	1.959682235051e-10	P45577	Escherichia coli (strain K12)	1.78679471342539e-09	TRUE
1.65453076252726	0.206602377170042	48.1618502140514	8.00828521525438	2.09031260799573e-10	P45523	Escherichia coli (strain K12)	1.9016746409327e-09	TRUE
2.98255711774455	0.255503710898289	19.9721850345898	11.6732438337533	2.24897869134443e-10	P14376	Escherichia coli (strain K12)	2.04149548021818e-09	TRUE
3.53194215973162	0.35953019399964	26.7376102075081	9.82377062810798	2.2972377655398e-10	P75736	Escherichia coli (strain K12)	2.08069901810371e-09	TRUE
2.13934923393853	0.234288342844041	31.4075703036524	9.13126623360271	2.37447114034143e-10	P12281	Escherichia coli (strain K12)	2.14591521780196e-09	TRUE
3.47342092427003	0.314384326268434	21.4797761745516	11.0483272671306	2.52870943032519e-10	P76046	Escherichia coli (strain K12)	2.28028456980753e-09	TRUE
2.32860258109836	0.202952019820084	20.1837642062928	11.4736605388931	2.67943955700883e-10	P0AEH1	Escherichia coli (strain K12)	2.41090800491387e-09	TRUE
2.01824958859858	0.221733837885607	31.1933281354687	9.10212716220516	2.72297419826635e-10	P0AE01	Escherichia coli (strain K12)	2.444718410391e-09	TRUE
2.08970772363677	0.225438797114277	29.7873252027961	9.26951239265829	2.77843874061627e-10	P0A6X7	Escherichia coli (strain K12)	2.48906859230318e-09	TRUE
2.09763648451042	0.258426918797943	43.7024618280463	8.11694267093943	2.88004861541468e-10	Q59385	Escherichia coli (strain K12)	2.57447482985761e-09	TRUE
2.95968569615288	0.303309822299429	26.479807709004	9.7579619206366	2.92305478208437e-10	P76535	Escherichia coli (strain K12)	2.60723777628091e-09	TRUE
2.03211568395985	0.264611663572886	54.7818010377085	7.67961493655064	2.97875359394737e-10	P77739	Escherichia coli (strain K12)	2.65115531365859e-09	TRUE
2.35466505554237	0.285634689576588	40.458956743169	8.24362425667842	3.3997443512766e-10	P0AE18	Escherichia coli (strain K12)	3.01929676910993e-09	TRUE
3.45656096670648	0.359490592604306	26.8632108347182	9.6151638952932	3.44344153148324e-10	P0AE14	Escherichia coli (strain K12)	3.05149905046992e-09	TRUE
2.00550257973822	0.250659389025688	44.6181069711276	8.00090747661039	3.64754645131771e-10	P0AA10	NA	3.22540583830961e-09	TRUE
1.9776868488022	0.249360533534987	46.1300130010688	7.93103391609771	3.6669715520013e-10	P0A7A9	Escherichia coli (strain K12)	3.23560952212072e-09	TRUE
1.85565109650609	0.264930116242298	93.6771740779653	7.00430408904122	3.72919889535617e-10	P0A6P9	Escherichia coli (strain K12)	3.28345559391553e-09	TRUE
2.28727857600183	0.26845989473826	35.960803419853	8.52000101628535	3.76520533244691e-10	P0A6Q3	Escherichia coli (strain K12)	3.30805941735111e-09	TRUE
1.8208082174051	0.246967600817008	64.9685218156944	7.37266026548249	3.80617989767681e-10	P0ABC7	Escherichia coli (strain K12)	3.33691370089058e-09	TRUE
2.13493155541023	0.244873136905721	33.5288990420434	8.71852087324795	3.89490267312777e-10	P02413	Escherichia coli (strain K12)	3.40741698674696e-09	TRUE
2.63026412461831	0.302147321633112	33.3061321335149	8.70523726770661	4.27343249673108e-10	P0A6P7	Escherichia coli (strain K12)	3.73061564555056e-09	TRUE
2.30211546088306	0.270763692327041	35.3312964166327	8.5023048736625	4.57276748373043e-10	P23917	Escherichia coli (strain K12)	3.98345328784415e-09	TRUE
2.20995075701513	0.271458087648977	40.3973517950572	8.14103855278322	4.73692567254034e-10	P0A9V1	Escherichia coli (strain K12)	4.11771314288835e-09	TRUE
2.15251258111849	0.275504201626427	47.0456033064362	7.81299366184338	4.81952512196571e-10	P07604	Escherichia coli (strain K12)	4.1806578383563e-09	TRUE
2.32387707759041	0.287467906742029	41.2375978966003	8.08395310602738	4.87827513828617e-10	P0A763	Escherichia coli (strain K12)	4.22269259333083e-09	TRUE
2.56764222692867	0.278427859099456	28.3667295731643	9.22193000094682	4.93599206330929e-10	P22188	Escherichia coli (strain K12)	4.26365798647537e-09	TRUE
2.62018293357598	0.292961520856243	30.4946621735084	8.94377843860834	4.97642847704543e-10	P0AFL3	Escherichia coli (strain K12)	4.28955589103307e-09	TRUE
1.92194719491267	0.249076341997418	49.0100458655508	7.71629765998646	5.19311001653525e-10	P0AE88	Escherichia coli (strain K12)	4.46694557606795e-09	TRUE
2.14666923958233	0.32878225465869	202.214583990426	6.52915176888363	5.23308263212663e-10	P36683	Escherichia coli (strain K12)	4.49191172376895e-09	TRUE
2.13582626520934	0.257202094459078	37.2395881016595	8.30407804299259	5.33906246450262e-10	P61517	Escherichia coli (strain K12)	4.57331383963554e-09	TRUE
2.32777224354495	0.28043186856037	36.9275198471067	8.30066944778722	5.75581313660504e-10	P29217	Escherichia coli (strain K12)	4.92002110406052e-09	TRUE
2.30532410252733	0.286226617106487	40.8054824967143	8.05419190511433	5.78311449049785e-10	P38038	Escherichia coli (strain K12)	4.93308082214401e-09	TRUE
2.65594085126835	0.344668121947223	48.4133223279095	7.70579198407864	5.82248258405332e-10	P61175	Escherichia coli (strain K12)	4.94840908257450e-09	TRUE
1.81630784100949	0.200923136481425	29.1945276385788	9.03981429325041	5.82520494000361e-10	P0A7R9	Escherichia coli (strain K12)	4.94840908257450e-09	TRUE
2.68307419646464	0.312107848967056	33.2166311693719	8.59662519012089	5.85773624647045e-10	P32157	Escherichia coli (strain K12)	4.96576277257609e-09	TRUE
2.26782809110583	0.245278698792463	27.6790904855416	9.24592352401828	5.88094102245346e-10	P0AD12	Escherichia coli (strain K12)	4.9751548484797e-09	TRUE
2.27353655152036	0.304519933345464	55.9336610405016	7.46596955589485	5.91472353441143e-10	P30177	Escherichia coli (strain K12)	4.99343840775516e-09	TRUE
2.45170674559745	0.266951280890188	27.893882117173	9.18409807745397	6.30527424557313e-10	P31550	Escherichia coli (strain K12)	5.31222591983296e-09	TRUE
2.02850690408128	0.311339977590101	189.623182710878	6.51540775387329	6.35981613073075e-10	P25516	Escherichia coli (strain K12)	5.34719786565333e-09	TRUE
2.48517685300595	0.253439215881401	24.2766075157915	9.80581021908194	6.41054970441541e-10	P0ACG1	Escherichia coli (strain K12)	5.37883137775387e-09	TRUE
2.25882799930866	0.286730423520392	43.4313622499639	7.87788045501219	6.60197850590679e-10	P09158	Escherichia coli (strain K12)	5.52814649178276e-09	TRUE
2.14754967111909	0.283736020546242	51.3139142741962	7.56882988273632	6.64798057181217e-10	P27434	Escherichia coli (strain K12)	5.55532877518235e-09	TRUE
2.30010788253704	0.303258970335523	50.7940415795751	7.58463263260514	6.67234065598541e-10	P0AAI9	Escherichia coli (strain K12)	5.56435238038783e-09	TRUE
1.9246523202898	0.207716186195138	27.1129593379822	9.26577921318901	6.82888156333929e-10	P33368	Escherichia coli (strain K12)	5.67794083812527e-09	TRUE
2.15364670502191	0.224613558103243	25.2157452767399	9.58823110772322	6.83622416289028e-10	P0AEN8	Escherichia coli (strain K12)	5.67794083812527e-09	TRUE
2.42990205123831	0.273133941997834	29.7300617277654	8.89637528556439	7.01462276695099e-10	P75863	Escherichia coli (strain K12)	5.81434287127271e-09	TRUE
1.95412891751306	0.249033033887114	43.6130792103418	7.84686628521283	7.10953695754706e-10	P31433	Escherichia coli (strain K12)	5.88113510822895e-09	TRUE
2.45839131814719	0.290823524886484	33.8624582679579	8.4532065248393	7.39630243898704e-10	P0AF08	Escherichia coli (strain K12)	6.10604203363457e-09	TRUE
1.9793065855485	0.290177741009578	97.2145243505253	6.82101452255488	7.71430294291107e-10	P0A8N5	Escherichia coli (strain K12)	6.35578011541448e-09	TRUE
2.63311617700108	0.304155271091481	31.3853560930937	8.65714464704812	8.0293341887076e-10	P46130	Escherichia coli (strain K12)	6.60207578682711e-09	TRUE
2.18235941011828	0.265707356518785	36.3657103321592	8.21339476148073	8.35593452327653e-10	P76272	Escherichia coli (strain K12)	6.85687986980072e-09	TRUE
2.25005632959367	0.326079062853988	85.7623800879834	6.90033978232206	8.41877529403768e-10	P0ABH9	Escherichia coli (strain K12)	6.89465769090551e-09	TRUE
2.30561587665805	0.253703429655997	27.6250956196731	9.08783881946054	8.60645695550812e-10	P0AB80	Escherichia coli (strain K12)	7.03432129251989e-09	TRUE
2.18993495724162	0.270677826719646	37.988982109922	8.09055911147773	8.68667504781573e-10	P0AFP6	Escherichia coli (strain K12)	7.08577091872524e-09	TRUE
1.85016411690018	0.232509151732903	39.7799671060867	7.95738190566181	9.38752732977728e-10	P0A862	Escherichia coli (strain K12)	7.64226679247543e-09	TRUE
2.41596409840517	0.302405822104224	38.9725106440801	7.98914545227407	9.83579382684525e-10	P0A9L3	Escherichia coli (strain K12)	7.99133902406853e-09	TRUE
2.0463929162929	0.229617278157198	28.3871345392681	8.91219046195611	1.0162132197037e-09	P06983	Escherichia coli (strain K12)	8.24016371629306e-09	TRUE
2.62859909708845	0.264342684251347	22.470337787897	9.94390710880832	1.07839401188293e-09	P0A8I5	Escherichia coli (strain K12)	8.72712155967588e-09	TRUE
3.2233859844545	0.322451172686842	22.1764480856156	9.99650879727139	1.119525804577e-09	P0AFD4	Escherichia coli (strain K12)	9.04215428381781e-09	TRUE
2.41772766609626	0.292402191879855	34.2465190907175	8.26850048747131	1.12979379506553e-09	P36672	Escherichia coli (strain K12)	9.1071590199487e-09	TRUE
2.64653855045416	0.295140909260296	27.3363970600695	8.96703394011731	1.24953770491308e-09	P0A780	Escherichia coli (strain K12)	1.00526533397223e-08	TRUE
1.97961203849189	0.242814596667334	35.1122052047003	8.15277197360602	1.29636901666156e-09	P0A6F9	Escherichia coli (strain K12)	1.04090060183217e-08	TRUE
2.22096334198545	0.29924866130657	50.0149794693734	7.42179875521697	1.31352300491075e-09	P0ABD3	Escherichia coli (strain K12)	1.05261423616188e-08	TRUE
2.31785772686104	0.27403150062256	31.4351400789242	8.45836234737687	1.3290351941899e-09	P0ABJ1	Escherichia coli (strain K12)	1.0615000362769e-08	TRUE
2.28945253849496	0.297328617696313	42.6736484434968	7.70007460510704	1.32978556823379e-09	P0A8P3	Escherichia coli (strain K12)	1.0615000362769e-08	TRUE
3.14068947223886	0.269201804700773	17.1947992329138	11.6666731700772	1.35525628295612e-09	P0AE34	Escherichia coli (strain K12)	1.07973136484835e-08	TRUE
2.07624482195338	0.210025804119711	22.0750583587776	9.88566538600158	1.43739773976876e-09	P0AFD6	Escherichia coli (strain K12)	1.14295405547892e-08	TRUE
2.15060033954158	0.282250331903604	43.238322005282	7.61947851411583	1.59395577023108e-09	P0AF18	Escherichia coli (strain K12)	1.26499043041743e-08	TRUE
2.51610296121843	0.329046162434246	42.54772504449	7.64665645271346	1.61410483454394e-09	P23882	Escherichia coli (strain K12)	1.27850813438876e-08	TRUE
2.22375538933848	0.233108198763561	23.2158474174097	9.53958462693971	1.68751103926375e-09	P40191	Escherichia coli (strain K12)	1.33407664626188e-08	TRUE
2.44311396836921	0.322186102188704	43.4312856475453	7.58292785372311	1.74951334283566e-09	P0ADG4	Escherichia coli (strain K12)	1.38043331647206e-08	TRUE
2.11284235912723	0.269468920919103	38.2152758161769	7.8407645375977	1.7763681459145e-09	P0A6Q6	Escherichia coli (strain K12)	1.39811412992989e-08	TRUE
1.92948843984164	0.288273688510693	90.5064693677855	6.69325199191762	1.78022468109993e-09	P0AEE5	Escherichia coli (strain K12)	1.39811412992989e-08	TRUE
1.69946883802977	0.244254815627606	67.1749229161624	6.9577700388958	1.7821440164595e-09	P0A7V0	Escherichia coli (strain K12)	1.39811412992989e-08	TRUE
2.80764080327046	0.301087829728346	24.1219396711487	9.32498934215851	1.80259312199090e-09	P0A7E9	Escherichia coli (strain K12)	1.41145793502455e-08	TRUE
2.81659208396652	0.339321554364817	31.8307368369426	8.30065773227685	1.82414381070012e-09	P39356	Escherichia coli (strain K12)	1.42561182005763e-08	TRUE
2.84369221951274	0.333004790070802	29.1344621704014	8.53949343764131	2.00741751970449e-09	P68679	Escherichia coli (strain K12)	1.56586199303185e-08	TRUE
2.19757696256974	0.294638375530288	44.5083844156074	7.45855647152059	2.28414546815225e-09	Q57261	Escherichia coli (strain K12)	1.77833944133372e-08	TRUE
2.18783660548793	0.332324535365275	93.9629232423879	6.58343388062866	2.60733871366827e-09	P0A6K6	Escherichia coli (strain K12)	2.02611945874639e-08	TRUE
2.66786300933867	0.307345767753277	27.0195002501123	8.68033104487159	2.68049210456789e-09	P0A8Y3	Escherichia coli (strain K12)	2.07902818620833e-08	TRUE
2.03093773480856	0.31099162859064	100.241074032941	6.53052220091074	2.73671005388628e-09	P32176	Escherichia coli (strain K12)	2.118626670018e-08	TRUE
2.2504182013135	0.284351462836083	34.7829807339978	7.91421355412815	2.74785102069754e-09	P39286	Escherichia coli (strain K12)	2.12324533670848e-08	TRUE
2.3635643035646	0.291811844647722	32.3467516817351	8.09961743128665	2.76965813135508e-09	P75797;D9IX93	Escherichia coli (strain K12)	2.13607280318607e-08	TRUE
2.28414968491646	0.367145959357494	202.527386843411	6.22136680712414	2.77825908224541e-09	P09152	Escherichia coli (strain K12)	2.13868611903432e-08	TRUE
2.26373827234872	0.309264924866337	46.5810558964952	7.31973816082472	2.81953692896839e-09	P09030	Escherichia coli (strain K12)	2.16639700740773e-08	TRUE
2.50594167962411	0.316082617129674	34.1494575164178	7.92812240793375	3.00716727911127e-09	P63389	Escherichia coli (strain K12)	2.3062443637745e-08	TRUE
2.11153734887567	0.290705698882763	47.4342945088543	7.26348797767195	3.09969164347183e-09	P46853	Escherichia coli (strain K12)	2.37276768902331e-08	TRUE
2.05756945597212	0.278402666242231	43.1705408067347	7.39062410480609	3.43350293166523e-09	P0A7K2	Escherichia coli (strain K12)	2.62340084331889e-08	TRUE
1.96267135844648	0.281950453946325	57.4835738245581	6.96105053556718	3.55195722390192e-09	P69924	Escherichia coli (strain K12)	2.7039464028412e-08	TRUE
2.59054720813633	0.332000568768556	35.106667051896	7.80283966905566	3.5521011726332e-09	P0AAH0	Escherichia coli (strain K12)	2.7039464028412e-08	TRUE
1.90561968642046	0.262851753013688	46.3632470910572	7.24978876713531	3.68678642600658e-09	P60723	Escherichia coli (strain K12)	2.80127494553797e-08	TRUE
1.99186332326645	0.320648506792605	174.733119409087	6.21198377996746	3.7129792488871e-09	P0A6M8	Escherichia coli (strain K12)	2.81596189615227e-08	TRUE
2.45338311458219	0.305417153657466	31.7774361857645	8.03289234151442	3.77926977088293e-09	P0AD59	Escherichia coli (strain K12)	2.86094905349311e-08	TRUE
2.24966326329547	0.241216973160246	22.2208774199507	9.32630583089593	3.85589329842237e-09	P75915	Escherichia coli (strain K12)	2.91357830634015e-08	TRUE
2.09743203577584	0.322281747683983	92.0832754139425	6.50806957219463	3.92082616900282e-09	P67910	Escherichia coli (strain K12)	2.95719664915783e-08	TRUE
1.81055015617818	0.208133466462717	25.5621785340096	8.69898621758892	4.09504826594493e-09	P0AC84	Escherichia coli (strain K12)	3.08293266700404e-08	TRUE
2.20549405130108	0.287402495994343	36.2744191437211	7.67388621198506	4.1642543961511e-09	P0AFL6	Escherichia coli (strain K12)	3.12929226875604e-08	TRUE
2.09657503284552	0.286150942023768	43.1464529898924	7.32681506486664	4.25732481601339e-09	P60438	Escherichia coli (strain K12)	3.19338276418701e-08	TRUE
2.42039969989208	0.321596082342556	38.7429720154956	7.5262101523797	4.27774096543294e-09	P0AG07	Escherichia coli (strain K12)	3.20284145641813e-08	TRUE
2.53375098908675	0.274297573122919	22.289497499999	9.23723443937042	4.44977026313144e-09	P0AGA2	Escherichia coli (strain K12)	3.32015157273799e-08	TRUE
2.02592968192874	0.260456555446787	34.3169921814327	7.77837854168602	4.45060532538605e-09	P0ADX7	Escherichia coli (strain K12)	3.32015157273799e-08	TRUE
2.2445932605675	0.2497737320379	23.5549961348875	8.98650647629718	4.47503776461723e-09	P0ADU2	Escherichia coli (strain K12)	3.3323194098411e-08	TRUE
1.97927208495777	0.271341845274422	43.1171696953368	7.29438573308159	4.75996427088558e-09	P00448	Escherichia coli (strain K12)	3.53806764555136e-08	TRUE
1.76681669348152	0.280720785443903	123.653528869427	6.2938577586539	4.90272701309808e-09	P25553	Escherichia coli (strain K12)	3.63759293575794e-08	TRUE
2.04552544167557	0.31766725394955	94.1354582729899	6.43920774408943	5.02478100403952e-09	P0A9A6	Escherichia coli (strain K12)	3.72142174360544e-08	TRUE
2.44598540650539	0.271845709755627	23.1677210239327	8.99769729198298	5.05972263417097e-09	P0A734	Escherichia coli (strain K12)	3.74054810234297e-08	TRUE
