	Organism	hpd_2.5	hpd_97.5	mc_error	mean	n_peptides	sd
P61088;F8VQQ8;Q5JXB2	Homo sapiens	-0.11140708597744482	0.26547044561195765	0.004859457712830667	0.06747025379605645	2.0	0.10904500978112554
P61163	Homo sapiens	-0.6672151971279865	0.14921949478371815	0.009754394559128791	-0.14836734296388798	2.0	0.21612432193789788
P61201;P61201-2;B4DIH5	Homo sapiens	0.12702387024974268	0.40965630503560974	0.0033774636623218218	0.2806963142484969	2.0	0.07459750263368768
P61289;P61289-2;B7Z8D3	Homo sapiens	-0.1400368964417294	0.24641003430186584	0.0036726576783738846	0.036590383244119486	2.0	0.09553963903920584
P61457	Homo sapiens	-0.23578689372790995	0.1503924612549421	0.004543983048843007	-0.030322768626613674	2.0	0.10030336985930176
P61619;B4DR61	Homo sapiens	-0.4445936651545157	0.5197054218402374	0.011165604279767649	-0.039345234349319434	2.0	0.2519677143524065
P61970	Homo sapiens	-0.02661301817370698	0.3419614081926713	0.004075653546490691	0.15234802499342087	2.0	0.0945503141980764
P61981;B4DE78	Homo sapiens	0.9524611066145268	1.6039065406000532	0.007394155170878831	1.3063914216742956	2.0	0.16525068894524655
P61981;B4DHC4	Homo sapiens	0.3560242277573822	0.8988230345389209	0.0061708264785318824	0.6344899223705945	2.0	0.14485149448226714
P62081	Homo sapiens	0.005626360261661079	0.20404147215422874	0.0019534984857160127	0.1080869914863691	2.0	0.048400271329809626
P62140	Homo sapiens	-1.9858947714650423	-0.9860285995115328	0.0112206591468717	-1.507701056204856	2.0	0.2574189330402439
P62191	Homo sapiens	-0.13017166440052325	0.06818597846287677	0.0023230477864060505	-0.03365001159839645	2.0	0.05308145671261441
P62304	Homo sapiens	0.1273577873501469	0.5769511571442648	0.005541477617884204	0.3484304285537136	2.0	0.11933395493292012
P62306	Homo sapiens	-1.0493471688056006	-0.06895492996865832	0.010132001266703257	-0.5232013046500713	2.0	0.2513956172370283
P62308;A8MWD9;Q49AN9;F5H013	Homo sapiens	0.3522538448396446	0.9152833075380497	0.0065013955575588655	0.6295824129873837	2.0	0.15091090133696047
P62312	Homo sapiens	-0.2266995454802717	0.13212459604689858	0.0044077511273446866	-0.03646687480351031	2.0	0.09170157443329402
P62617	Escherichia coli (strain K12)	0.5429755717854331	1.4056350014138277	0.009754641528636877	0.9731155626814334	2.0	0.22052454443554148
P62753;A2A3R5	Homo sapiens	-1.1765284096622333	-0.19358703364698807	0.011749876840961493	-0.6328385588438016	2.0	0.27038341475864663
P62753;A2A3R7	Homo sapiens	0.18355785667903213	0.4014805585251505	0.002329675309624241	0.30017669839144706	2.0	0.05790374840362345
P62841	Homo sapiens	-0.07369441121920038	0.19358858468892948	0.002902175815321917	0.04491537286680955	2.0	0.07008059547388706
P62857	Homo sapiens	-0.1974393240387502	0.1662097600750173	0.00435635544554761	-0.021756044621516046	2.0	0.0916224123270162
P62861;E9PR30	Homo sapiens	-0.24212069050817786	0.1468965959801109	0.006370584745963706	-0.0337572696145266	2.0	0.12270032909249665
P62875	Homo sapiens	-0.5183801267820162	0.08394283564197594	0.008251279539155287	-0.14599453952682578	2.0	0.16005517014663098
P62917;E9PKU4;E9PIZ3;E9PP36	Homo sapiens	-0.17935938992250197	0.1836825605232848	0.004109676333046925	-0.0006520931529511566	2.0	0.08555696639548427
P62917;E9PKU4;E9PKZ0;G3V1A1	Homo sapiens	-0.0587899140113614	0.13537319748693044	0.0024970979807707985	0.01737147986984983	2.0	0.055374549777874836
P63000;P63000-2	Homo sapiens	0.057607638262736675	0.5422357436883988	0.005714770843108521	0.2803561987879607	2.0	0.1303286820075985
P63010;P63010-2;Q7Z451	Homo sapiens	-0.02488034102485653	0.18790576366126704	0.002569170413207902	0.0855501504333278	2.0	0.05533914054743306
P63165;B8ZZN6;B8ZZ67;A8MUS8	Homo sapiens	-0.047976158402930964	0.1857046914927168	0.002714546238410843	0.07900765169663056	2.0	0.061317778464708476
P63167	Homo sapiens	-0.03904666380524846	0.8032918157398972	0.010354009968616662	0.3998869986977995	2.0	0.2141407272533768
P64423	Escherichia coli (strain K12)	1.1976253694275112	2.4744069847649395	0.014973661485084229	1.8112822893063942	2.0	0.32101855612611224
P64483	Escherichia coli (strain K12)	1.4004567799588408	2.054519247408702	0.007775845518156109	1.722030435995884	2.0	0.17004629115607467
P64506	Escherichia coli (strain K12)	1.0667531606558354	1.2141917226968215	0.001606430073247827	1.143541555267283	2.0	0.03731699169357783
P64534	Escherichia coli (strain K12)	1.2962006124626828	1.9047385843539517	0.007600701825920001	1.5824663341761256	2.0	0.16118424591231306
P64554	Escherichia coli (strain K12)	1.7651332443325387	2.2073522363692883	0.004968163399100231	1.9772998792705472	2.0	0.11243040825369374
P64564	Escherichia coli (strain K12)	3.2701569034084303	4.427896822737218	0.012963446404195722	3.89579011877326	2.0	0.2964769772269866
P64588	Escherichia coli (strain K12)	0.966498703560484	1.7594477864656342	0.009263201599379722	1.3742336450783799	2.0	0.2042282054700916
P64602	Escherichia coli (strain K12)	3.168281022678793	4.280569788135678	0.014775532376666246	3.6757415228176615	2.0	0.2854192043006359
P64606	Escherichia coli (strain K12)	2.4553521199046537	2.704111708618929	0.0026487297862686806	2.5762010953110543	2.0	0.06438244496692805
P64624	Escherichia coli (strain K12)	-0.03733587216099251	0.637113592543207	0.008686149812701261	0.261060809949376	2.0	0.19401029374360546
P65556	Escherichia coli (strain K12)	1.2962496987803092	1.9879924792249213	0.008137077263712152	1.631070493059858	2.0	0.17616962038053266
P67087	Escherichia coli (strain K12)	-0.17881283083341784	0.4867699672396406	0.007028802552913482	0.13315389106409845	2.0	0.1717994124286187
P67603	Escherichia coli (strain K12)	0.866953304256372	1.2856064295763974	0.004739379729355367	1.0688953509930816	2.0	0.10616868203027613
P67660	Escherichia coli (strain K12)	2.221093050359068	2.5464605976980583	0.003346345550229127	2.3923684027960443	2.0	0.0865002744645324
P67936	Homo sapiens	-0.22483295103077644	0.6597074035347923	0.011546884120485115	0.14539041754633575	2.0	0.2399006334617561
P68191	Escherichia coli (strain K12)	0.7118115832153957	1.2314642248474241	0.0053794371780545355	0.9851452476132138	2.0	0.12981334742641856
P68206	Escherichia coli (strain K12)	0.8975001755397058	1.1046244963479606	0.0022565916121985658	0.9932934592611724	2.0	0.05326807589256664
P69228	Escherichia coli (strain K12)	1.3320715287848612	1.7485660571563844	0.004691870773755378	1.545758171239757	2.0	0.10688663824948902
P69425	Escherichia coli (strain K12)	1.8324304925242705	2.409177387463415	0.00666355572763822	2.0795104215973685	2.0	0.15228165959861995
P69428	Escherichia coli (strain K12)	2.3787159665242004	2.8605680527336106	0.006062287204046724	2.61817307495084	2.0	0.130052719544495
P69488	Escherichia coli (strain K12)	2.167000873783098	3.386796589536398	0.014094568377964644	2.8058856585870555	2.0	0.32964213721961544
P69741	Escherichia coli (strain K12)	1.191519244294352	1.5647735928012985	0.003906247253382871	1.38254524256573	2.0	0.0988964194264325
P69801	Escherichia coli (strain K12)	0.9794056571653114	1.8108519234709528	0.009264056235982957	1.3849453014145985	2.0	0.21685334236667655
P69853	Escherichia coli (strain K12)	2.1425294104820805	3.047552674147541	0.009811370735529566	2.5799361057672106	2.0	0.23044752513474456
P69874	Escherichia coli (strain K12)	0.922826226517506	1.3329334746765884	0.005285887145627022	1.109676902286051	2.0	0.10703631658063877
P75736	Escherichia coli (strain K12)	3.1542097121323867	4.1829697638181935	0.011750054035369242	3.688781285489178	2.0	0.27364966552369585
P75777	Escherichia coli (strain K12)	-0.2529960558957681	0.1692004639778908	0.005389694852735307	-0.024554156512986747	2.0	0.11370034280075965
P75821	Escherichia coli (strain K12)	1.3480833442025957	1.9431090945679204	0.007139210287784919	1.650503145982462	2.0	0.15392959498224362
P75822	Escherichia coli (strain K12)	1.3173311149639997	1.8394022053012495	0.005627195207760475	1.5562284861314724	2.0	0.12698122607373788
P75830	Escherichia coli (strain K12)	1.2795056405901095	1.708226868775526	0.0044840079940255614	1.4837780969357262	2.0	0.11163346019964404
P75919	Escherichia coli (strain K12)	1.4232138243043344	2.0670196698173235	0.008485941147960294	1.751166185084692	2.0	0.16869731910494334
P75958	Escherichia coli (strain K12)	1.9962371288878349	2.5709550542527966	0.006505798567036572	2.3156545806850377	2.0	0.14684683617035182
P76004	Escherichia coli (strain K12)	0.8527628744445809	2.0457005502502903	0.015231265065998622	1.4155135522618665	2.0	0.3165388738265033
P76014	Escherichia coli (strain K12)	1.6549965749646138	1.83968144625748	0.0019935980515109085	1.74221960303691	2.0	0.04831094440305432
P76016	Escherichia coli (strain K12)	-0.3008226816030217	0.3631161448272312	0.007664202527919153	0.03888833292766003	2.0	0.16836215962145834
P76034	Escherichia coli (strain K12)	0.785244706254428	1.5939299942000669	0.009358991347710576	1.1723909777345063	2.0	0.21228080934693055
P76177	Escherichia coli (strain K12)	1.307457334821009	1.73249881985755	0.0047374881756059506	1.5198004799717864	2.0	0.11255722138204584
P76215	Escherichia coli (strain K12)	1.4160073896640737	1.857354459585604	0.005155404747878204	1.6265138099222558	2.0	0.11517649669044808
P76220	Escherichia coli (strain K12)	2.093153572898409	2.552188774075089	0.00480782195513769	2.344928844227597	2.0	0.11424046302836212
P76243	Escherichia coli (strain K12)	-0.1504736600201228	0.39005411033918425	0.005551577735871156	0.06882908252842193	2.0	0.12947082903130308
P76346	Escherichia coli (strain K12)	1.754764738200886	2.4242199819124246	0.007682331775778959	2.0649856304446743	2.0	0.1642266075049035
P76397	Escherichia coli (strain K12)	1.1272598481165716	1.8548911898293132	0.008162418440547483	1.4601043456615574	2.0	0.19241439315011014
P76423	Escherichia coli (strain K12)	-0.12149333445223798	0.28930642326681394	0.005573681125724332	0.04435403245024477	2.0	0.1129772216002694
P76537	Escherichia coli (strain K12)	1.1411411020722333	1.6105066088264737	0.005627884506951029	1.3700999599844637	2.0	0.1267500243994781
P76561	Escherichia coli (strain K12)	0.6736509195325189	1.0438740170541614	0.004323519640210868	0.8464317050017426	2.0	0.09746714983912268
P76585	Escherichia coli (strain K12)	2.1251206384921644	2.3825371737085	0.0027138814356428478	2.2496954153495907	2.0	0.06499010000749655
P77150	Escherichia coli (strain K12)	2.056542065814852	2.5951495022406235	0.005559019041061981	2.3440041270512952	2.0	0.14051479414163345
P77182	Escherichia coli (strain K12)	2.322946569593337	2.7798518926709006	0.0048254798994521045	2.562487047765909	2.0	0.11794359517138135
P77269	Escherichia coli (strain K12)	1.2333492473136491	2.1131859055530406	0.010596337447531504	1.6111533660391242	2.0	0.23046993318265205
P77485	Escherichia coli (strain K12)	0.6970271351138733	1.3665590948183133	0.0074655035421187285	0.9852155956124063	2.0	0.17524065788694898
P77504	Escherichia coli (strain K12)	1.764152535140354	2.039758604325483	0.003437993283481625	1.8943626487665868	2.0	0.07063259139186744
P77552	Escherichia coli (strain K12)	1.2516596986477508	1.9255483537799	0.008916447231339077	1.5455535144606671	2.0	0.18207293280455475
P77562	Escherichia coli (strain K12)	-0.4153771824647168	0.3773087352081989	0.009281665448497109	-0.0012933989428155462	2.0	0.201522460114422
P77712	Escherichia coli (strain K12)	2.7746672848201297	3.520055515703814	0.008441566966013468	3.1290558216711517	2.0	0.19502283425215008
P77783	Escherichia coli (strain K12)	-0.1677536531493424	0.4527832323671666	0.007330503717650927	0.11607047644397428	2.0	0.16259951969376496
P78371;P78371-2	Homo sapiens	-0.0942107266209076	0.8310979700168406	0.011830810725049792	0.29529751725756026	2.0	0.2601894225155342
P78549;H3BPD5	Homo sapiens	-0.4144403826594061	0.5162723358113028	0.00983022131270331	-0.0011061337749296485	2.0	0.21972457397806294
P78549;H3BRL9	Homo sapiens	0.11372586038965647	0.7291092605035979	0.007144920153099549	0.40440264654079	2.0	0.16832879732518669
P82675	Homo sapiens	-0.006004706608631406	0.6292139907863536	0.006844203453853381	0.26275295564357104	2.0	0.1854434280462706
P82930;C9JJ19	Homo sapiens	-0.2773487868214032	0.37743057117236223	0.006942317524831472	0.02278843570821033	2.0	0.15794683250101382
P83876	Homo sapiens	-0.6482990790012153	0.15026299285433273	0.010099342212293309	-0.2300705353056887	2.0	0.21170363228272573
Q00059;A8MRB2	Homo sapiens	-0.20614031213279269	0.2746807168705297	0.00604649646425555	-0.002644487804365169	2.0	0.12259916974074382
Q00534	Homo sapiens	-0.38522680141250976	0.3412498096204513	0.007378917284597811	0.03882245086108352	2.0	0.17250570155811748
Q00535	Homo sapiens	0.36112001010298295	0.8528265989040306	0.00590877939368801	0.593901250035784	2.0	0.1367517851194784
Q00577	Homo sapiens	-0.02092259015383705	0.15850063772054793	0.002306360470811815	0.05278669300287018	2.0	0.049899992535216035
Q00688	Homo sapiens	-0.1844557203791337	0.1553820615135923	0.004060461862529026	-0.02269868724845689	2.0	0.08504211565574404
Q01081	Homo sapiens	-0.21869538240054853	0.1578609034426777	0.004185411769699338	-0.02082593402825963	2.0	0.09836355674705127
Q01085;Q01085-2;Q49AS9	Homo sapiens	-0.30038397672861017	0.4101093478543487	0.008551862263326767	0.06742519421672559	2.0	0.1869179069809208
Q01780	Homo sapiens	-0.1268028357968785	0.3791223811631921	0.0059337636702994755	0.10980216131840234	2.0	0.1344153768423937
Q02750	Homo sapiens	-0.2068835310573095	0.3108542342420519	0.006231045772016588	0.05986784584289327	2.0	0.14534331827567276
Q03518;B1AZV3	Homo sapiens	0.8018784489690391	1.1705495730301338	0.004606777093061261	0.9839149633725276	2.0	0.09628878843643583
Q04446	Homo sapiens	-0.13581428005619095	0.020472921041156774	0.0017050134882948859	-0.05076901177856954	2.0	0.04070802728390662
Q06124-3;Q06124-2;Q06124	Homo sapiens	-0.2520385085498308	0.21726237805704746	0.005132116432834501	-0.003442181381237626	2.0	0.11626013129911435
Q07021	Homo sapiens	2.315609762075689	4.2230868508532415	0.022923285052786832	3.1860488229059847	2.0	0.5001264374532937
Q08257;A6NN60;Q08257-2	Homo sapiens	-0.3741537721286156	0.2570101731964786	0.00709782510851603	-0.044371090848394176	2.0	0.16078180548290272
Q08AD1-2;Q08AD1-3;Q08AD1	Homo sapiens	-0.06385918183178423	0.2287526262273991	0.002921248931325661	0.0409263380774041	2.0	0.07176293301472379
Q08AF3	Homo sapiens	-0.035221821061407005	0.13717604992051596	0.001957003627790182	0.033845406274719894	2.0	0.04388229855783906
Q09028-3;Q09028;Q09028-4;Q09028-2	Homo sapiens	0.003950708082240406	0.2625336663137232	0.0027982584000345897	0.1389843614723875	2.0	0.06964226617994237
Q12792;Q12792-3;Q12792-4	Homo sapiens	-0.13027132206344444	0.3231516029853964	0.005765072844852908	0.06988868851319277	2.0	0.11365208338569972
Q12874	Homo sapiens	-0.09312041452293662	0.1119450343385463	0.0021821682877043507	0.007364505832064498	2.0	0.052884387409939115
Q12962	Homo sapiens	-0.39078385225583	0.21866132394202792	0.007266577076287177	-0.04124173330864901	2.0	0.15833852503129836
Q12972;E7EVD4	Homo sapiens	1.3324559432109342	2.2357769292899032	0.01084301331596533	1.7704108424834568	2.0	0.2374436552687368
Q13043-2;Q13043;F5H5B4	Homo sapiens	-0.058389290967088975	0.30111990100616665	0.004700826762881067	0.09596120433836884	2.0	0.10280974882041116
Q13045;E7EPM0	Homo sapiens	-0.13437178565445212	0.027028708355638698	0.0019598453145131247	-0.05561313441866887	2.0	0.042482680798397655
Q13111	Homo sapiens	-0.18024917332071894	0.3642847599863209	0.0057928525029419435	0.07768920374353729	2.0	0.1379248245595875
Q13123	Homo sapiens	0.043223011004149714	0.3237898531512375	0.0035347108221849477	0.18071271797342234	2.0	0.07025457860144127
Q13242	Homo sapiens	-0.2981256966762105	0.17656514446967345	0.004901176503951645	-0.032867198270358486	2.0	0.11457057782876913
Q13283;E5RIZ6	Homo sapiens	0.5432578010764824	1.1993625658963687	0.007567186812318248	0.8807590666318023	2.0	0.17051102375922186
Q13287	Homo sapiens	-0.15384597864146093	0.22310840004695	0.004369257352888328	0.030547494382495568	2.0	0.09799230397606877
Q13409-6;Q13409-3;B7ZA04;Q13409-2;Q13409-5;Q13409;F8W8S0	Homo sapiens	-0.12529480737875853	0.2942112982072268	0.005602355142379466	0.04362440122101816	2.0	0.11323449177592933
Q13459-2;Q13459	Homo sapiens	0.8206126214821277	1.7420636480763854	0.010673978394876427	1.282139981163435	2.0	0.2426888750038016
Q13509;A8K854	Homo sapiens	0.6262533250874265	1.4927239908577945	0.011789904214270014	1.0448631025854784	2.0	0.22432022666968388
Q13526;Q49AR7	Homo sapiens	-0.2122844862376351	0.15911056371142135	0.0041769418015390825	-0.005064826645556385	2.0	0.09364898595993064
Q13535-2;Q13535-3;Q13535	Homo sapiens	-0.034466456827347065	0.16682442502986985	0.0022857228952222466	0.04710917794422895	2.0	0.051022546088245385
Q13555-10;Q5SWX3;Q13555-3;Q13555-5;Q13555-4;Q13555-7;Q13555-9;Q13555-2;Q13555-8;Q13555;Q13555-6;Q8WU40;H0Y6G2	Homo sapiens	-0.09678542352264816	0.13077761504690125	0.002430562369005755	0.008433711599610068	2.0	0.05828137805617305
Q13561;Q13561-3;Q13561-2;F5H2S7;A8K8J9;F8WAG8;F5H223;H0YI98	Homo sapiens	0.1110676081412572	0.7411027980448965	0.007615391368801065	0.4167840357017624	2.0	0.17278018348082225
Q13596-2;A6NKH4;Q13596;H0Y2M5;H0YK42	Homo sapiens	-0.09909012374934456	0.1396958406063058	0.003132289757773592	0.007129687363251015	2.0	0.06644149836813798
Q13616;B3KTW0	Homo sapiens	-0.3818602881312229	-0.12656909813241887	0.0033879296803496603	-0.2534422763048452	2.0	0.06984604785618151
Q13616;E7EWR0	Homo sapiens	-0.05768839497703929	0.25539740234167346	0.003823786496393896	0.09288069705983973	2.0	0.09173932634454232
Q13618-2;Q13618;Q13618-3	Homo sapiens	-0.7457390230803961	0.2591803414231482	0.012053582438070002	-0.16154193643198125	2.0	0.247303947422866
Q13823	Homo sapiens	-0.1180454088287662	0.1908948995466126	0.0033107966967561306	0.0010997012858603176	2.0	0.07465268967983253
Q13867	Homo sapiens	-0.49102302129394004	0.25039799671422425	0.008973771612526415	-0.1004595556440486	2.0	0.20056264268977864
Q13895	Homo sapiens	-0.08887166107911625	0.30407050450349143	0.005069326711130274	0.08762180444042318	2.0	0.11158860278390667
Q13907;Q13907-2	Homo sapiens	-0.2364671601259929	0.22641074309617834	0.004597340563990417	0.02279693223958436	2.0	0.1176011206316073
Q14119	Homo sapiens	-0.2638175103316087	0.13432667475740534	0.00460922362974067	-0.03049811641207572	2.0	0.10584289609492316
Q14147	Homo sapiens	-0.14691744809059792	0.16055722460310115	0.003815574664614629	0.007110163634002455	2.0	0.08235268525026462
Q14152	Homo sapiens	-0.11670548599166727	0.1321610605845534	0.0035496873219695	0.003620116796508871	2.0	0.08236706259365306
Q14432	Homo sapiens	0.029160218894306183	0.5009436309273924	0.005116705993010386	0.2340761065378997	2.0	0.13177120411216772
Q14498-2;Q14498;Q14498-3;E1P5S2	Homo sapiens	1.3216698101084274	2.215814558941103	0.010226233443917309	1.7470478984643956	2.0	0.2340471709411112
Q14573	Homo sapiens	-0.17254684674968904	0.2140829986683486	0.004914231712753386	0.025118302078500847	2.0	0.1120803253606724
Q14692	Homo sapiens	0.28679106936618115	0.6803548904275527	0.004420924920679654	0.4666265115113714	2.0	0.10405761598287022
Q14694;Q14694-3;Q14694-2	Homo sapiens	-0.1816781822355888	0.34492381894767576	0.006011546932606375	0.058984955332260176	2.0	0.13602191914797993
Q14966-3;Q14966;Q14966-4;Q14966-5	Homo sapiens	-0.5062567558043802	0.3386512272872447	0.009175294388599379	-0.03317926178824361	2.0	0.2152280945366032
Q15007	Homo sapiens	-0.09940762314526544	0.06682220413262961	0.0018593374177900133	-0.015196589270445263	2.0	0.04397454515838502
Q15008;C9IZE4;C9J7B7	Homo sapiens	-0.1281070851467213	0.25676702951388874	0.00449656853721012	0.06515726992552533	2.0	0.09886810325516474
Q15059;Q15059-2	Homo sapiens	-0.3837431220751185	0.20409927790050555	0.0070866847322522955	-0.06376255411126132	2.0	0.14943058179789914
Q15257-3;Q15257-2;A6PVN5;Q15257;B7ZBQ0;Q68CR8;Q15257-4	Homo sapiens	0.026253213764267317	0.21231340780425126	0.002185351298065912	0.11984435747607043	2.0	0.04940736054283592
Q15397	Homo sapiens	-0.061697964350427466	0.20887565133642452	0.00308433712721176	0.04993265076024875	2.0	0.07667645871601657
Q15427	Homo sapiens	1.0577997004841022	1.8162218073327367	0.008840697184677709	1.438796379471834	2.0	0.20156270632745388
Q15561-2;Q15561;H0Y308	Homo sapiens	-0.15599111770670107	0.07974940260688303	0.0027002872199862514	-0.011628091724757615	2.0	0.057982795580028536
Q15904;A6QRJ1	Homo sapiens	-0.15225921934161213	0.13094858453339375	0.003031802043846748	0.0037110011614460703	2.0	0.06779686770994503
Q15904;F8W684	Homo sapiens	-0.08043361631594245	0.13890813347782827	0.0022520383503583635	0.02037631588201444	2.0	0.050926564508300326
Q16531;F5GY55;F5H2L3	Homo sapiens	-0.2347332398146668	0.17342110322596865	0.005556680448073182	-0.017560083505815668	2.0	0.10873982902633456
Q16594	Homo sapiens	0.3245728332370822	0.8656238472385558	0.005819007006226281	0.573574870826822	2.0	0.1410112107183192
Q16656-2;Q16656;Q96AN2;C9JP85	Homo sapiens	-1.6495663905682882	-0.7914753032119619	0.011414670271800044	-1.1844333456783958	2.0	0.2346431028937627
Q32MZ4-3;Q32MZ4-2;Q32MZ4	Homo sapiens	-1.9874193946299348	-0.9031189648968604	0.01291716644349175	-1.3829292406470006	2.0	0.2728953222684363
Q32P41	Homo sapiens	-0.4117570190036881	0.3604189372255943	0.008664334511396197	-0.01773131116670387	2.0	0.1957422948552054
Q46863	Escherichia coli (strain K12)	0.6733591950494	1.5981619876224935	0.011265888271934556	1.1427038421518212	2.0	0.2509567572079092
Q46868	Escherichia coli (strain K12)	1.5564088786477277	1.831027462143176	0.0032209316702554273	1.6613733571225031	2.0	0.06872205777271354
Q46893	Escherichia coli (strain K12)	1.0607451530207659	2.216567266366421	0.013798006673307557	1.6145179104925114	2.0	0.2880189903284964
Q47622	Escherichia coli (strain K12)	2.823459593787672	3.479140013237925	0.007127825936812566	3.1639364058418704	2.0	0.1632373823566591
Q47706	Escherichia coli (strain K12)	2.231021118087157	2.6584441813856357	0.004810511825873667	2.4309185664101607	2.0	0.1147263203099968
Q49A26-3;Q49A26;Q49A26-5;Q49A26-2	Homo sapiens	-0.152497621177647	0.16933292783317958	0.0034103318463415285	0.004892961508852835	2.0	0.07415874430661877
Q4G0J3;D6RFF0	Homo sapiens	-0.18031709502022406	0.18417653603990844	0.0042498580140364695	0.02903099033670734	2.0	0.09865353042090527
Q4VXZ8;Q9NUI1;Q9NUI1-3	Homo sapiens	-0.1444701667392563	0.14512711464889236	0.002746059757639693	0.012823619472492376	2.0	0.06848692767504656
Q52LJ0;A8MUW5	Homo sapiens	-0.10919541649995916	0.14630445474348347	0.00312309093056351	0.01936384275066635	2.0	0.06757314571484964
Q58FF6	Homo sapiens	-0.4331920137519699	0.2626371139605227	0.00658273421826715	-0.004524063143345866	2.0	0.16223612866736764
Q5C9Z4	Homo sapiens	0.6878582433148519	1.0457713046571322	0.003738844522745236	0.8684661144725401	2.0	0.09186863803600824
Q5JRG1;Q9BVL2-2;C9JDH3;H7BYF2;H7BXQ4;A6NI12;Q9BVL2	Homo sapiens	-0.11754970232215825	0.5993460681486376	0.008840899961034609	0.18576041901074547	2.0	0.20224642244161628
Q5JTH9	Homo sapiens	-0.13283934193304514	0.3094408781165733	0.0054887278770337005	0.08859651590564616	2.0	0.11732220496281055
Q5JTV8;H0Y4R4	Homo sapiens	0.14674923775371673	0.3395130885059268	0.002298805998097526	0.2428450141273785	2.0	0.05103515516949347
Q5JUX0;Q9Y657	Homo sapiens	-0.11988331109923565	0.13782211038916742	0.002380425699308919	0.007086886106993889	2.0	0.06255961058092023
Q5PRF9	Homo sapiens	0.04685937958339348	0.4808415163601407	0.00491091438763927	0.25875195561474	2.0	0.10926252141621556
Q5QPL9;Q9UKM9-2;Q9UKM9;Q5QPM0	Homo sapiens	-0.28482311560150925	0.2035882950228416	0.0043432285224467475	-0.008696026596099823	2.0	0.11157297574167456
Q5SRD1	Homo sapiens	-0.5577333067023281	0.09693468269379284	0.007493284312930524	-0.17060198354700945	2.0	0.1910998666245641
Q5SW79-2;Q5SW79-3;H0Y2V6;Q5SW79	Homo sapiens	-0.06674748815236459	0.0706718820915121	0.0015397292613110775	0.005054502635334516	2.0	0.03511010981755385
Q5T7C4;Q5T7C6;P09429	Homo sapiens	-0.20813810917224013	0.26970633468516736	0.004963025350163362	0.02499822723401518	2.0	0.11737673422249667
Q5TB53;Q9HD45	Homo sapiens	-0.1558140012677889	0.2333688220123833	0.003875172860630121	0.02027052380339944	2.0	0.09296563782530846
Q5U5X0	Homo sapiens	1.2200765909038898	2.04028207121441	0.007960281197519596	1.6545281495412278	2.0	0.2133606243843033
Q5VTL8	Homo sapiens	-0.17269308819618462	0.05417844337128589	0.002342559626526481	-0.038441461133413915	2.0	0.05749640095549729
Q5VTR2	Homo sapiens	-0.33636763326581376	0.1964205658410557	0.005827139339993325	-0.08286854723714092	2.0	0.1388288010610737
Q5VV52-2;Q5VV50;Q5VV52;Q5VV52-3	Homo sapiens	0.4472512286014508	1.303635741827072	0.011214396446848292	0.822152955927451	2.0	0.2361354115041948
Q69YN4-3;Q69YN4	Homo sapiens	0.6843226792709017	2.0807009051581358	0.01514795359901328	1.3943626300695375	2.0	0.36533001930118375
Q6MZP7-2;Q6MZP7;Q6MZP7-3	Homo sapiens	-0.180580638086804	0.012807820460388874	0.0021143633395601076	-0.06540250569963013	2.0	0.053310515734608065
Q6P1M0	Homo sapiens	-0.2564472318690395	0.2029698848631244	0.004810271625157203	-0.022492937728512092	2.0	0.11034794541996017
Q6P1X5	Homo sapiens	1.1868243886893504	1.5285655558306743	0.0033060231297212922	1.3576053544623543	2.0	0.08831464142217267
Q6PI98;Q6PI98-3;E9PCS7	Homo sapiens	-0.2433413016181173	0.09866309365856013	0.003653221087190999	-0.031353299063224586	2.0	0.07847985833955785
Q6PIJ6-3;Q6PIJ6-2;Q6PIJ6	Homo sapiens	-0.0692456847826108	0.12531286390096574	0.002202279868714123	0.014374244897930984	2.0	0.05205617739273767
Q6PK04;I3L0U5	Homo sapiens	-0.09470946324882183	0.22046882822991315	0.0029701587438617444	0.02969825606210112	2.0	0.07340292566042407
Q6PL18	Homo sapiens	-0.10622256373898872	0.1782499248399915	0.002856162417376528	0.017321248403294656	2.0	0.06835845371164219
Q6UB99	Homo sapiens	0.4333145661107514	0.6660668126705251	0.0027023338611845754	0.5408334883321475	2.0	0.0630533303637517
Q6UN15-3;G3XAD6;Q6UN15;H0Y8P7	Homo sapiens	-0.16759466420179492	0.5611461783442426	0.00884978861017641	0.13252378549778904	2.0	0.19680381077653186
Q6UW68	Homo sapiens	-1.066059363217649	-0.5401453486165774	0.006916763286551575	-0.7789161489967801	2.0	0.13958473965159485
Q6WCQ1-3;Q6WCQ1-2;Q6WCQ1	Homo sapiens	-0.6144134805957653	-0.030424190834342887	0.006847168973556668	-0.31775685595705244	2.0	0.15992537534189386
Q6YP21-3;Q6YP21	Homo sapiens	-0.0285605481337888	0.28313995631553424	0.004108828952002006	0.07658466046259457	2.0	0.0886627288382291
Q6ZRS2-2;Q6ZRS2	Homo sapiens	0.07751679951981598	0.4067792761423603	0.004431645964167357	0.2500646478884116	2.0	0.08739418859810721
Q6ZW49-2;H0Y2Z7;Q6ZW49-4;Q6ZW49-3;Q6ZW49-1;Q6ZW49	Homo sapiens	-0.16744425783639105	0.17704500791943606	0.00345310154052266	0.0019473092920782977	2.0	0.08198006006882708
