estimate	se	df	Tval	pval	qval	signif	Protein.IDs	taxonomy
1.25565807939049	0.32720353758101	292.652994245169	3.8375443269149	0.000152283325528422	0.00223911436118466	TRUE	P0AA04	Escherichia coli (strain K12)
1.60289973877352	0.393966546313186	54.2583508269152	4.0686189062847	0.000154389938390634	0.0022642534666287	TRUE	P37665	Escherichia coli (strain K12)
1.1141394621208	0.289353709320863	207.264411706101	3.85044126351717	0.000157083557841173	0.00229473964321128	TRUE	P77499	Escherichia coli (strain K12)
3.18126117600843	0.627867316962127	14.4069057587904	5.06677301089767	0.000157450131378304	0.00229473964321128	TRUE	P56282	Homo sapiens
0.928805857134973	0.243799270399703	468.128695926369	3.80971549099477	0.000157675361987523	0.00229473964321128	TRUE	P0A6A3	Escherichia coli (strain K12)
0.947784943730501	0.24866877124009	408.143629571784	3.81143534430954	0.000159461585998231	0.00231483040234073	TRUE	P37689	Escherichia coli (strain K12)
0.747823658709876	0.197117089279454	529.453852434586	3.79380428882897	0.000165473251137584	0.0023960022785277	TRUE	P0A698	Escherichia coli (strain K12)
1.05553712279034	0.276851224320492	303.210025488735	3.81265109222857	0.000166541484995456	0.00240536499214956	TRUE	P76142	Escherichia coli (strain K12)
1.3480627184841	0.346095995028391	107.820537392729	3.89505437176041	0.000170625115072147	0.00245812192294596	TRUE	E7ESC6, Q9UIA9	Homo sapiens
3.69304823852507	0.863346451066658	30.254767491267	4.27759705731382	0.000174721909127656	0.00251080224577652	TRUE	A0A286YF22, A0A2C9F2M7, O43175	Homo sapiens
1.24916744888153	0.328072947456978	251.345458766554	3.80759053303332	0.000176396981364171	0.00252850446905174	TRUE	P76402	Escherichia coli (strain K12)
1.19187176143685	0.314025364820522	303.917564662909	3.79546334455514	0.000177871309145179	0.00254324766584774	TRUE	P0A763	Escherichia coli (strain K12)
2.19266120485581	0.505816493169248	27.2520450064821	4.33489463959045	0.000178572736295369	0.0025468936514127	TRUE	Q8NC60	Homo sapiens
0.6134242822072	0.163323855870234	573.723264867563	3.75587680647575	0.000190366414401211	0.00270214869259581	TRUE	P18206	Homo sapiens
2.98072529676416	0.669726866616025	22.5502414120282	4.45065808965538	0.000190649145238653	0.00270214869259581	TRUE	P13036	Escherichia coli (strain K12)
1.14820594290798	0.302488036154043	217.129949991982	3.79587225169875	0.000190879215270133	0.00270214869259581	TRUE	P36952	Homo sapiens
1.07897081918584	0.281815511454129	144.058400047111	3.82864241083998	0.00019159529149189	0.00270520394894175	TRUE	P27278	Escherichia coli (strain K12)
0.876397247954085	0.233198866795916	484.3298144512	3.758153973883	0.000192043400406908	0.00270520394894175	TRUE	P0A7S9	Escherichia coli (strain K12)
5.91527981135278	1.35620138417444	25.1042833360271	4.36165298190843	0.000193371764206629	0.0027172066866966	TRUE	P0ACQ4	Escherichia coli (strain K12)
1.18070577570591	0.286452886087591	36.3182441609561	4.12181490587208	0.000208484701493843	0.00292237155288053	TRUE	P61163, R4GMT0	Homo sapiens
0.884647397088884	0.237542663481397	489.651053190594	3.72416215312062	0.00021876086409881	0.003058898847264	TRUE	P21165	Escherichia coli (strain K12)
0.881093317461845	0.237554383512966	448.985065083429	3.70901729714348	0.000234127776594061	0.00326481064610923	TRUE	P0A9K3	Escherichia coli (strain K12)
2.4145451015385	0.529830661466426	18.3104780651118	4.55720153087347	0.000234631439948253	0.00326481064610923	TRUE	P0AED7	Escherichia coli (strain K12)
0.952442126289875	0.257277654995643	465.731078428218	3.70200096198018	0.000239508458943882	0.00332456388874659	TRUE	P0A7W7	Escherichia coli (strain K12)
0.934620865761928	0.251331209127748	281.870253588624	3.71868208888803	0.000241602009011136	0.00334548412963236	TRUE	P15254	Escherichia coli (strain K12)
2.71939635965178	0.533556522382974	12.2972028852153	5.0967352952718	0.000243808736171153	0.00336786644033033	TRUE	P04150	Homo sapiens
1.30258164985837	0.34787503028526	162.816484161547	3.74439536172011	0.000250495314277614	0.00345187383563717	TRUE	P0AE18	Escherichia coli (strain K12)
2.35821612067017	0.50054981574443	15.4153292244011	4.71125160072823	0.000259279516728157	0.00356431239261237	TRUE	Q6YHK3	Homo sapiens
1.04441975494957	0.283209966011295	359.650052222697	3.68779308743647	0.000261123661335544	0.00358103482672903	TRUE	P0ACF0	Escherichia coli (strain K12)
1.59353254889224	0.417279817405003	78.7671420311668	3.81885843126123	0.000265885855897873	0.00363615291780708	TRUE	P41052	Escherichia coli (strain K12)
-3.22983888097563	0.700274787770314	16.5137104633177	-4.61224498922699	0.000266792075896589	0.00363615291780708	TRUE	O75844	Homo sapiens
1.326010448391	0.353577851555295	127.26785018856	3.75026445394765	0.000267054876873123	0.00363615291780708	TRUE	P21645	Escherichia coli (strain K12)
0.789440336407229	0.214748082252751	403.927912883625	3.67612286976368	0.000268777005563242	0.00365088765890071	TRUE	P0A817	Escherichia coli (strain K12)
0.453577688422655	0.124188549167369	1277.27977452602	3.6523310036529	0.000270384846078751	0.00366032323300453	TRUE	Q14690	Homo sapiens
2.08496926868609	0.539489273899651	61.4059020382635	3.86470940119915	0.000270754847384384	0.00366032323300453	TRUE	O00170	Homo sapiens
0.629227375172125	0.172087821412798	515.565671936986	3.65643175679908	0.000282000265050242	0.00379436677384819	TRUE	P41250	Homo sapiens
0.970175539162214	0.263862720876272	251.418137481924	3.67681927913242	0.000288747421316668	0.0038760095026155	TRUE	P0ABJ1	Escherichia coli (strain K12)
0.876721696809237	0.240491020742676	564.139989083853	3.64554857017853	0.000291493002362928	0.00390367976169133	TRUE	P27250	Escherichia coli (strain K12)
1.75559153077663	0.464373331778768	82.5467064800833	3.78056061930148	0.000294780799446172	0.00393846477948574	TRUE	P06129	Escherichia coli (strain K12)
2.14557818582224	0.529866036843144	32.2595051146475	4.04928422777434	0.000301551279842941	0.00401190141674016	TRUE	P0AG00	Escherichia coli (strain K12)
1.40010504285813	0.379466140491419	170.557297280648	3.68967054885306	0.000301742681627574	0.00401190141674016	TRUE	P09372	Escherichia coli (strain K12)
1.15673807693467	0.315016480919588	219.27034381367	3.67199225119255	0.00030238696042038	0.00401190141674016	TRUE	P52643	Escherichia coli (strain K12)
0.658044650497572	0.180796932828198	382.630726838838	3.63968923700092	0.000310458732863866	0.00410943635960175	TRUE	Q96QC0	Homo sapiens
2.03894032511817	0.514428150550683	37.9640869625564	3.96350845678941	0.000314978922071753	0.00415961747782257	TRUE	Q47706	Escherichia coli (strain K12)
0.832033346063375	0.229506689517684	457.473210970737	3.62531195849638	0.000321032074799926	0.00421669300603996	TRUE	P76193	Escherichia coli (strain K12)
1.02188102602496	0.281924734791826	468.390685945138	3.62465899552771	0.000321038444510595	0.00421669300603996	TRUE	P02931	Escherichia coli (strain K12)
3.57070527082397	0.879913304700379	30.2610942746016	4.05801941140081	0.00032151822219586	0.00421669300603996	TRUE	P62140	Homo sapiens
0.812664183600651	0.223589636510524	296.648296577111	3.6346236627224	0.000328037481777101	0.00429232530628065	TRUE	P0ABU2	Escherichia coli (strain K12)
1.97167202254178	0.513119014467473	51.7066074854669	3.84252379457819	0.00033464463576979	0.00436875891777266	TRUE	P0AGI8	Escherichia coli (strain K12)
0.834004649525834	0.230727826253569	437.306150307224	3.61466869023967	0.000335722469009074	0.00437282348332595	TRUE	P00962	Escherichia coli (strain K12)
0.900940935720004	0.247121620883562	204.668669921994	3.64573901910633	0.000338129729370592	0.00439414602746977	TRUE	P24928	Homo sapiens
0.732919712065266	0.203100482805977	495.445431020829	3.60865568579386	0.000339059705451796	0.00439621731727841	TRUE	P18843	Escherichia coli (strain K12)
1.41006658498802	0.379317798981234	92.8853822303813	3.71737521617798	0.000343968769901321	0.00444975472173932	TRUE	P42588	Escherichia coli (strain K12)
1.34915300847031	0.369971700466113	175.475833400215	3.64663839631671	0.000349982074764367	0.00451730257133646	TRUE	P25906	Escherichia coli (strain K12)
0.937966627056861	0.259258870569592	279.791751608918	3.61787669982573	0.00035234645366807	0.00453755421710235	TRUE	P0ABA0	Escherichia coli (strain K12)
1.06169710882197	0.293699743961622	293.849522232681	3.61490648408838	0.000353416834098185	0.00454108792461745	TRUE	P0AAT9	Escherichia coli (strain K12)
1.75432468493035	0.478848979772213	114.015353802834	3.66362832341184	0.00037876989856351	0.00485591521641533	TRUE	P69222	Escherichia coli (strain K12)
1.04763819949482	0.289916863864774	204.993208123592	3.61358144375992	0.000379959442720527	0.00486024354421661	TRUE	P27434	Escherichia coli (strain K12)
0.569506508028732	0.159740609663281	891.503764131175	3.56519553311585	0.00038291083305579	0.00488703870824	TRUE	O94906	Homo sapiens
0.815422972421681	0.22000977561619	80.4896177627755	3.70630336828395	0.000384646889066186	0.00489823772795221	TRUE	E7EPW2, P82663	Homo sapiens
1.17111205861281	0.292670368096556	29.4942506467311	4.00147123273664	0.000389267590124438	0.00494603920191518	TRUE	Q8NBP7	Homo sapiens
1.01956852658836	0.282450002568323	182.153828843659	3.60973098713899	0.000396013886183878	0.00502057604595339	TRUE	P49748	Homo sapiens
0.914019905133203	0.255840528839494	393.839937524341	3.57261575904039	0.000397218958051429	0.00502468770661509	TRUE	P0C0S1	Escherichia coli (strain K12)
0.920622368427153	0.255074267592818	179.585538756423	3.60923262513006	0.000398115053821262	0.00502488137621748	TRUE	B4DJL6, B4DVT3, H3BRY6, Q96SY0	Homo sapiens
0.790766655549507	0.221325225591521	317.866280315784	3.57287179279307	0.000407793560262825	0.00513567828101417	TRUE	Q8WUM4	Homo sapiens
1.42502250943621	0.394306444934684	142.982698455097	3.61399750813676	0.000416843770769883	0.00523809187718543	TRUE	P19525	Homo sapiens
0.577236926445482	0.163007898614427	839.03459382183	3.5411592404541	0.000420321513876551	0.00527018513552906	TRUE	A0A087WUT6, O60841	Homo sapiens
1.15986986517221	0.322631319057878	170.363886010009	3.59503184179133	0.00042448770963096	0.00531075084088734	TRUE	P0ADC1	Escherichia coli (strain K12)
1.08514627336461	0.29739926589097	95.8299321747868	3.64878598510879	0.000428814345585564	0.00534145380254507	TRUE	Q03164	Homo sapiens
0.709241991224058	0.200282099030402	554.149314008096	3.54121508940445	0.000431811216897931	0.00536706534292527	TRUE	P04983	Escherichia coli (strain K12)
4.80559411080185	1.00870970445169	12.2459475173359	4.76410020602911	0.000435842374504477	0.00540539292727835	TRUE	E7EX90, Q14203, Q6AWB1	Homo sapiens
0.805871769810821	0.21843277432161	70.9613264358539	3.68933541366962	0.000437281480738046	0.00541147689286453	TRUE	O14802	Homo sapiens
1.33446187670741	0.321393128690044	21.3091834954004	4.15211701054872	0.000440095590622644	0.00542277612203495	TRUE	C9JYR8, Q15031	Homo sapiens
1.00867945794533	0.282890501931706	210.32249904995	3.56561797252863	0.000449327633380541	0.00552459945783618	TRUE	P77774	Escherichia coli (strain K12)
1.31837460500074	0.365115796257732	116.902837792232	3.61083968021507	0.00045084977533267	0.00553139348015674	TRUE	P0AA91	Escherichia coli (strain K12)
1.32225780143615	0.33491013432399	29.3286622115504	3.9480973130452	0.000453665677253712	0.00555399718612109	TRUE	P0A7I7	Escherichia coli (strain K12)
0.727193269433984	0.206086164239369	492.538394985168	3.52858850140638	0.000456927846527326	0.00558195581250191	TRUE	P06999	Escherichia coli (strain K12)
1.01380804115844	0.286233325382306	308.402896363816	3.54189380221313	0.000458642751187744	0.00559093353744889	TRUE	P0A8M3	Escherichia coli (strain K12)
3.10438657319879	0.73854075591038	19.4325617268508	4.20340590326947	0.000461474407637518	0.00561345734663548	TRUE	P10378	Escherichia coli (strain K12)
0.724035530048125	0.205749593711033	618.969893167077	3.51901317027632	0.000464928596304693	0.00564344179131547	TRUE	Q9Y2W1	Homo sapiens
1.61003407162603	0.426985099012523	45.2674541539941	3.77070318226446	0.000469778578727819	0.00569020550242507	TRUE	Q6DKI1, R4GMU7	Homo sapiens
1.81769066438581	0.470987972554045	33.9813012825096	3.85931439932309	0.000484022935632683	0.00585031959276368	TRUE	P14407	Escherichia coli (strain K12)
1.00597957838495	0.280374497314599	118.742766332533	3.58798531257345	0.000485244480192526	0.00585268448096905	TRUE	O00139	Homo sapiens
2.57137284526309	0.57550257748815	14.342162300138	4.46804748726957	0.000501256320543087	0.00603305339387829	TRUE	P0AEE3	Escherichia coli (strain K12)
1.83496063363958	0.480923136930758	36.7801065153001	3.81549668279689	0.000503047174953487	0.00604186133286241	TRUE	P37329	Escherichia coli (strain K12)
1.02939134157012	0.27677086503743	49.425390155103	3.71929083442692	0.000510678831353813	0.00612063599343173	TRUE	P45799	Escherichia coli (strain K12)
1.91423139009383	0.532709968549015	91.9107473967536	3.59338383568787	0.000527045718581115	0.00628216472105721	TRUE	P31678	Escherichia coli (strain K12)
1.84430699504279	0.500634007315028	54.7723151967617	3.68394269684968	0.000527301141279803	0.00628216472105721	TRUE	P18775	Escherichia coli (strain K12)
1.16522524990679	0.331245683063323	221.146632723992	3.51770697547185	0.00052819735800341	0.00628216472105721	TRUE	P21362	Escherichia coli (strain K12)
1.99931527438476	0.526841922637742	37.1399518329552	3.7949054326861	0.000528560747783954	0.00628216472105721	TRUE	P31455	Escherichia coli (strain K12)
3.8158123231169	0.820787856100651	12.2450633953358	4.64896293817605	0.000532435162686589	0.0063150573869584	TRUE	H7C096, J3KN59, Q12982	Homo sapiens
1.08530424925473	0.310021631117865	302.664980093944	3.50073717547185	0.000533782341070446	0.00631790094565746	TRUE	P62768	Escherichia coli (strain K12)
0.680033973885705	0.195668184167469	449.072098503304	3.47544480355414	0.000559565221474712	0.00658210224435718	TRUE	Q7KZF4	Homo sapiens
0.789428030306257	0.227010728310476	405.633038010086	3.47749217044306	0.000560871911806076	0.00658389764784705	TRUE	Q12874	Homo sapiens
1.31937461009626	0.366309957386304	75.2732782035589	3.60179837728208	0.00056414866679587	0.00660876415620214	TRUE	Q8NCN4	Homo sapiens
0.940104502152805	0.270065838378399	313.489449313893	3.48101969429984	0.000570367370088034	0.00666792181629556	TRUE	P0A7D7	Escherichia coli (strain K12)
3.66079232982012	0.939779837357875	27.2647518919689	3.8953722822062	0.000575786331073499	0.00671750719585749	TRUE	P75792	Escherichia coli (strain K12)
1.77369895805256	0.478391276999302	44.3852390994712	3.70763231549296	0.000578388645651737	0.0067340963743738	TRUE	H0Y6H0, Q8NB78	Homo sapiens
1.71297658006147	0.424370223786396	21.3174853780446	4.03651454330991	0.000580886499283467	0.00674940423301869	TRUE	P77562	Escherichia coli (strain K12)
3.39495864184032	0.665963274801329	9.29248033448493	5.09781660685885	0.000585622364137538	0.00679060078740783	TRUE	M0QXB0, Q9Y4Z0, V9GZ56	Homo sapiens
1.41865884604878	0.400402640970214	105.614985676834	3.5430806415543	0.000590345514982256	0.00683148308919629	TRUE	P32157	Escherichia coli (strain K12)
1.26078218674064	0.360225324396428	162.596770566751	3.49998209829675	0.000600532100344551	0.00693529480256207	TRUE	P09546	Escherichia coli (strain K12)
1.13703841723354	0.326318585481442	201.656291257705	3.48444271280469	0.000604904931681372	0.00697168209139844	TRUE	H0YKK0, P09661	Homo sapiens
1.67770307541281	0.452419959360438	41.7024633919531	3.70828704769014	0.000609552243855112	0.0070110797403093	TRUE	P76014	Escherichia coli (strain K12)
1.06227227490146	0.306373273006856	266.278071493648	3.4672485118429	0.000612908328418599	0.00703511536827098	TRUE	P0ACG1	Escherichia coli (strain K12)
1.02272583143839	0.295353402700847	294.299166848133	3.46271897356224	0.000614108230218922	0.00703511536827098	TRUE	P75874	Escherichia coli (strain K12)
0.675657462269383	0.197254064074158	621.289312287474	3.42531579990852	0.000654556978858648	0.00745358795287143	TRUE	Q15459	Homo sapiens
4.31236692482108	0.693091825516157	6.2768488378017	6.22192726282638	0.000669516406478966	0.00760842623312336	TRUE	Q9H270	Homo sapiens
1.39370601414812	0.402939999445667	188.344965612924	3.45884254743998	0.000670821804603164	0.00760842623312336	TRUE	P0A6A8	Escherichia coli (strain K12)
1.69229277728806	0.479077677657717	77.8139544497584	3.5323974716625	0.000696061070995309	0.00786342259411532	TRUE	P0A6T9	Escherichia coli (strain K12)
0.895205954056195	0.261318103730493	296.926785268463	3.42573262730948	0.000699581268114026	0.00788757141223422	TRUE	P37645	Escherichia coli (strain K12)
0.922914469145348	0.269270755784687	238.304660679115	3.42745897695376	0.000717575601852711	0.008074494691459	TRUE	P0ACB2	Escherichia coli (strain K12)
1.17005480375102	0.342011070279833	213.635946776888	3.42110213799127	0.00074717381364412	0.00839099725755847	TRUE	P11349	Escherichia coli (strain K12)
1.11250485721429	0.322729348042349	137.279152634724	3.44717598186424	0.000752268940828766	0.0084316194644953	TRUE	P52907	Homo sapiens
1.89357327326811	0.527728660480718	48.6454293002497	3.58815697359172	0.000771779555479145	0.00863333796864416	TRUE	P0ADV1	Escherichia coli (strain K12)
0.959021231323962	0.281803032219362	245.867843751425	3.40316150529365	0.000777534258976655	0.00866387984124222	TRUE	Q15046	Homo sapiens
0.873217842292407	0.254287564343826	143.663875507265	3.4339777666505	0.000777547147890626	0.00866387984124222	TRUE	P77529	Escherichia coli (strain K12)
0.398247617025412	0.118219625117515	1088.80146544665	3.3687098620854	0.000781654701450807	0.00869267070521804	TRUE	Q92616	Homo sapiens
1.23078855610529	0.362309634658859	203.697248206881	3.39706272858067	0.000819032572709467	0.00907033445298768	TRUE	P27797	Homo sapiens
1.40553646154696	0.347837552153335	17.3272487491701	4.0407841328396	0.000820384325633943	0.00907033445298768	TRUE	O75600	Homo sapiens
0.700762386193581	0.208574630126728	554.148008079323	3.3597680876519	0.000833752329467571	0.00919933258941749	TRUE	P0AC53	Escherichia coli (strain K12)
0.954442369673969	0.281156110511309	191.28113650765	3.39470612229706	0.000835276824069809	0.00919933258941749	TRUE	P23882	Escherichia coli (strain K12)
1.50594582866596	0.412537064086652	34.5694921525078	3.65044976504135	0.000856870521839856	0.0094189717285094	TRUE	P00926	Escherichia coli (strain K12)
1.99840473581538	0.565995643252014	50.276543011402	3.53077759456458	0.000897232684653141	0.00980596257844094	TRUE	P0ABH0	Escherichia coli (strain K12)
1.77743033893961	0.509857888954179	59.3297337535828	3.48612893405549	0.000928706513113696	0.0101305366296628	TRUE	Q99986	Homo sapiens
1.49425165354832	0.417942760718027	39.5912385595823	3.57525430272123	0.000940219137863555	0.0102365461479229	TRUE	Q9NZ08	Homo sapiens
1.88430525723574	0.546830077127862	70.3980317067953	3.44586981596323	0.000963707422307369	0.0104665911835784	TRUE	F8VQQ8, P61088, Q5JXB2	Homo sapiens
0.858177123077237	0.257120052409693	267.07363021534	3.33765147850011	0.000965017872491191	0.0104665911835784	TRUE	P0A9Q5	Escherichia coli (strain K12)
0.9371045859668	0.281834412866151	340.284166608052	3.32501831993047	0.00098050988067361	0.0105743078813666	TRUE	P0A9J6	Escherichia coli (strain K12)
1.0883228831667	0.326125624474603	236.65996595359	3.3371277860181	0.000982922558148288	0.0105803267815773	TRUE	P0A759	Escherichia coli (strain K12)
0.753454909020871	0.227246715288953	414.762912450985	3.31558107699301	0.000994984728772361	0.0106717880900306	TRUE	Q9Y617	Homo sapiens
1.04937758385837	0.315402226584198	201.449654559307	3.32710899102749	0.00104300554858082	0.011163877400851	TRUE	P0AB38	Escherichia coli (strain K12)
1.9164969377542	0.553772403330198	52.7292304347688	3.46080253589569	0.00107539860612151	0.0114890431609049	TRUE	P0ACR4	Escherichia coli (strain K12)
0.887393105242359	0.270524439559116	416.891263874765	3.28026963733324	0.00112420308071743	0.01198799733737	TRUE	P77735	Escherichia coli (strain K12)
0.761288177610606	0.23130234594713	257.991979452294	3.29131196008111	0.00113639147482116	0.0120953607534603	TRUE	A6NEM2, P51610	Homo sapiens
1.40823623393056	0.42406685432363	113.048606546255	3.32078826621957	0.00120915464235232	0.0128458607721042	TRUE	F8VY04, F8W1A4, P54819	Homo sapiens
2.5950092414693	0.706767551988677	23.8502433012251	3.67165871461919	0.00121162499062986	0.0128481795010099	TRUE	P0A8V6	Escherichia coli (strain K12)
0.796991569099284	0.244627157444101	399.035251985214	3.25798483466172	0.00121811991599157	0.0128930874225082	TRUE	P35340	Escherichia coli (strain K12)
1.08438458468802	0.329978426641642	168.774729909008	3.2862287262969	0.00123512034313053	0.0130488176991846	TRUE	P42593	Escherichia coli (strain K12)
0.912003059259622	0.279045054058962	240.599342920716	3.26830039090001	0.00123995209821396	0.0130675567169101	TRUE	P0AE06	Escherichia coli (strain K12)
0.960816071969751	0.292317783616291	162.441304305817	3.28688887854651	0.00124147515172047	0.0130675567169101	TRUE	P25437	Escherichia coli (strain K12)
0.843742116809625	0.258322443254369	204.898318706649	3.26623620534123	0.00127760229368075	0.0133983843482513	TRUE	P0AB80	Escherichia coli (strain K12)
0.758283487382236	0.234340515691344	344.259209000463	3.2358189754135	0.0013306480986596	0.0139290778034	TRUE	A0A024QZX5, A0A087X1N8, P35237	Homo sapiens
1.03405410370127	0.318705575183675	222.389246605107	3.24454350415844	0.00135762252614961	0.0141854148565632	TRUE	P0ADY3	Escherichia coli (strain K12)
0.632153404095671	0.196831017738332	642.778606665568	3.21165541569296	0.00138557371439838	0.0144379767537115	TRUE	P0AFF6	Escherichia coli (strain K12)
0.888565034304026	0.270241737097793	101.491481374293	3.28803775407379	0.00138685561104888	0.0144379767537115	TRUE	Q9Y2R4	Homo sapiens
1.09680509268126	0.338148669210344	165.630183939688	3.24355880282646	0.00142785882581795	0.0148377679440645	TRUE	P04951	Escherichia coli (strain K12)
1.31637744602012	0.388675140028513	46.4448418433352	3.38683211363493	0.00144808089181244	0.0150205481596181	TRUE	P60955	Escherichia coli (strain K12)
1.23580908230957	0.380432641532951	139.783515620332	3.24843072700041	0.00145332242575783	0.0150266919633949	TRUE	P31939	Homo sapiens
0.691628964216808	0.213717171353716	171.472731081542	3.23618808837834	0.00145394109794812	0.0150266919633949	TRUE	Q6KC79	Homo sapiens
0.490499203629649	0.154026522966788	889.593371196112	3.18451130481867	0.00150043254181609	0.0154791458427863	TRUE	P35579	Homo sapiens
1.18123512830276	0.368592887221626	216.586888480384	3.20471492872978	0.00155600784038941	0.0160235103419162	TRUE	P33362	Escherichia coli (strain K12)
1.09614825405832	0.34195568869515	206.124573400142	3.20552717880218	0.00156260168620369	0.0160624191347605	TRUE	P30958	Escherichia coli (strain K12)
0.798332884361169	0.250666077646312	346.79274626475	3.18484611821952	0.00157960556816806	0.0162080031769762	TRUE	P0ABC3	Escherichia coli (strain K12)
-2.12742937166414	0.528150598670713	12.3025730532554	-4.02807338857251	0.00159559070359367	0.0163426300969514	TRUE	E9PGT6, Q99627	Homo sapiens
1.43718099379394	0.435148756385954	61.0925841105392	3.30273492157066	0.00160335742665909	0.0163927493173658	TRUE	Q96KP1	Homo sapiens
2.21037221271584	0.616972793186724	22.4378945431968	3.5826088883094	0.00162163098289793	0.0165256426987008	TRUE	P0A921	Escherichia coli (strain K12)
2.34381133559308	0.644999126215532	20.1666763022238	3.63382094692928	0.00163568278792062	0.0166218919208219	TRUE	P69853	Escherichia coli (strain K12)
1.28307309309393	0.387779292452794	56.3150733766054	3.30877155656817	0.0016374238842247	0.0166218919208219	TRUE	Q8NDT2	Homo sapiens
2.05071079271399	0.603058536123945	36.282914520839	3.40051698114511	0.00164966719784955	0.0166521728795343	TRUE	P0A7P5	Escherichia coli (strain K12)
0.841645749331991	0.266183895994084	564.545858082491	3.1618958246471	0.00165159157016968	0.0166521728795343	TRUE	P0AFH8	Escherichia coli (strain K12)
0.963857921374515	0.302781359068342	235.531630804665	3.18334630751479	0.00165208235754889	0.0166521728795343	TRUE	P0A6W5	Escherichia coli (strain K12)
1.98048101032807	0.576642619134096	31.8689705123825	3.43450335547869	0.0016674454519466	0.0167773832510677	TRUE	H0YI98, Q13561	Homo sapiens
1.28705501502361	0.366375697604745	25.52329330072	3.51293773969725	0.00167278724598709	0.016798809015716	TRUE	Q9Y4C8	Homo sapiens
1.09229264164902	0.338724664264251	100.996936577863	3.2247213057886	0.00169911818628649	0.0170060864083587	TRUE	C9J381, P20839	Homo sapiens
0.853383631466672	0.270248010177125	394.895450890982	3.15777951855168	0.00171192535394545	0.0170743603920609	TRUE	P0A6F3	Escherichia coli (strain K12)
0.542117094672825	0.172249919620596	658.286143600895	3.14727052335881	0.00172242547497173	0.0171179198654769	TRUE	P13667	Homo sapiens
1.57165379640852	0.486912630346235	92.7003135463536	3.22779426627514	0.00172529428968435	0.0171179198654769	TRUE	P33218	Escherichia coli (strain K12)
0.79816229405802	0.252183866290865	230.850480496884	3.16500141661493	0.00175956035791777	0.0174275900033349	TRUE	P39099	Escherichia coli (strain K12)
1.37122507901868	0.431576956069549	131.779733579214	3.1772435013831	0.00185244303770781	0.0183157496189308	TRUE	A0A087X253, P63010	Homo sapiens
2.22232301990231	0.56433071948137	12.3199029731946	3.93797988162805	0.00187617495191409	0.0185011827555417	TRUE	B8ZZ87, H7BZ50, H7C173, H7C202, Q6NZ67, Q6P582	Homo sapiens
1.85087517607888	0.569414534884864	60.9744741836488	3.25048811136009	0.00187768357852036	0.0185011827555417	TRUE	P25539	Escherichia coli (strain K12)
1.0571682455113	0.335042472638713	176.469913309093	3.15532606115665	0.00188519572797857	0.0185431752208926	TRUE	P39342	Escherichia coli (strain K12)
0.60737187026673	0.194242165284745	414.127649364156	3.12687963180583	0.00189134864724387	0.0185561381603213	TRUE	A0A0A0MSJ0, Q86XP3	Homo sapiens
1.07964192606993	0.309950999982247	24.3317704469857	3.48326647157703	0.00189301882722296	0.0185561381603213	TRUE	O43488	Homo sapiens
1.27568523248954	0.404926666147289	166.680636359333	3.15041052896605	0.00193301326001241	0.0189156786421454	TRUE	P0AF50	Escherichia coli (strain K12)
1.40936541876294	0.444022459270593	108.292314207444	3.1740858808767	0.00195713919475522	0.0191189710720523	TRUE	P0AGJ5	Escherichia coli (strain K12)
0.493258895992726	0.158782190059397	783.40505715583	3.10651273803574	0.0019613583560963	0.0191274349085972	TRUE	O75533	Homo sapiens
1.25275392928303	0.395029503890444	108.239463763718	3.17129206032789	0.00197466673308235	0.0191985019648697	TRUE	P0A722	Escherichia coli (strain K12)
1.16417140767998	0.37019979058142	163.380519381505	3.14471114597765	0.00197537610050456	0.0191985019648697	TRUE	P64463	Escherichia coli (strain K12)
1.05621254381171	0.335629446974664	154.855875013699	3.14696029604172	0.0019791329958512	0.0192023022811753	TRUE	P0A9D4	Escherichia coli (strain K12)
1.16499445749671	0.361588428487318	64.8530750700895	3.22187981061893	0.00199304861303512	0.0192391579312442	TRUE	Q15542	Homo sapiens
0.632308453671881	0.203093892336646	332.73973785988	3.11337995641826	0.00201006793524261	0.0193380060211789	TRUE	Q9NXF1	Homo sapiens
0.824623591410503	0.264354068429983	261.640904905393	3.11939058213856	0.00201498607442091	0.0193526861188069	TRUE	P0A6U8	Escherichia coli (strain K12)
3.32454833091126	0.785202340996841	9.31544404375194	4.23400206205528	0.00203037722710983	0.0194350706051368	TRUE	A0A0G2JIR1, A0A0G2JIS2, A0A0G2JK64, A0A0G2JRN8, A0A0G2JRR0, A2ABF8, A2ABF9, Q96KQ7	Homo sapiens
0.91574948610584	0.294100032882282	246.647556066851	3.11373472872879	0.00206544845123199	0.0196851933943032	TRUE	P0A6N4	Escherichia coli (strain K12)
-1.50463649384283	0.461721223612374	47.6781445462754	-3.25875532008467	0.00206685904350353	0.0196851933943032	TRUE	Q13177	Homo sapiens
1.77814607071971	0.547699414124574	50.2893889022124	3.24657289174181	0.00208171666561338	0.0197936559622072	TRUE	P28861	Escherichia coli (strain K12)
1.61818341326682	0.486159956145815	34.2850617586011	3.32849999842742	0.00209497642409839	0.0198865898493866	TRUE	P26885	Homo sapiens
0.630802233865558	0.203787498569098	408.027429616541	3.09539220165497	0.00210102982641069	0.0199109221921478	TRUE	P17174	Homo sapiens
0.671145745931548	0.21810728035539	584.725554130352	3.07713591604079	0.00218780088878019	0.0206988458880448	TRUE	P37902	Escherichia coli (strain K12)
